position_id,source_game_id,phase,ply,fen,side_to_move,variant,depth,legal_move_count,teacher_best_move,predicted_move,selected_teacher_cp,teacher_best_cp,regret_cp,teacher_best_agreement,top3_teacher_agreement,selected_teacher_rank,fly_rank_of_teacher_best,score_margin,score_dispersion,spearman_rank_correlation,kendall_rank_correlation,recurrent_passes,latency_s,trajectory_latency_s,stockfish_eval_loss_cp,post_eval_included
opening_001_offset_00,opening_001,early,8,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,white,degree_preserving_topology_shuffle,16,19,f1g2,b2b4,-515.0,-30.0,485.0,0,1,18,3,0.00022493302822113037,0.04234595094976932,0.007898201725678752,0.058651278589815566,304,21.097663399996236,81.53610480006319,343.0,1
opening_001_offset_00,opening_001,early,8,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,white,degree_preserving_topology_shuffle,32,19,f1g2,h1h2,-170.0,-30.0,140.0,0,1,16,3,0.0003981739282608032,0.041417831096677196,0.04826678832359237,0.08211179002574179,608,40.054663999937475,81.53610480006319,136.0,1
opening_001_offset_00,opening_001,early,8,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,white,degree_preserving_topology_shuffle,64,19,f1g2,h1h2,-170.0,-30.0,140.0,0,1,16,3,0.00039806216955184937,0.04141782894341734,0.04826678832359237,0.08211179002574179,1216,81.40458620002028,81.53610480006319,134.0,1
opening_001_offset_04,opening_001,early,12,r1bqkbnr/1p2ppp1/n7/p1pp3p/6P1/N4B1P/PPPPPP2/R1BQK1NR w KQkq - 2 7,white,degree_preserving_topology_shuffle,1,20,e2e4,h3h4,-485.0,-85.0,400.0,0,0,15,8,0.0,0.0,,,20,1.1375486999750137,72.73323509993497,296.0,1
opening_001_offset_04,opening_001,early,12,r1bqkbnr/1p2ppp1/n7/p1pp3p/6P1/N4B1P/PPPPPP2/R1BQK1NR w KQkq - 2 7,white,degree_preserving_topology_shuffle,2,20,e2e4,f3g2,-242.0,-85.0,157.0,0,0,13,15,0.0008559161797165871,0.0005348827105157452,-0.1595784832630127,-0.0901859936612243,40,2.260035299928859,72.73323509993497,91.0,1
opening_001_offset_04,opening_001,early,12,r1bqkbnr/1p2ppp1/n7/p1pp3p/6P1/N4B1P/PPPPPP2/R1BQK1NR w KQkq - 2 7,white,degree_preserving_topology_shuffle,4,20,e2e4,b2b4,-549.0,-85.0,464.0,0,0,16,11,0.00043675024062395096,0.001419021985772135,0.1263633034078354,0.05804769546228616,80,4.8436501999385655,72.73323509993497,383.0,1
opening_001_offset_04,opening_001,early,12,r1bqkbnr/1p2ppp1/n7/p1pp3p/6P1/N4B1P/PPPPPP2/R1BQK1NR w KQkq - 2 7,white,degree_preserving_topology_shuffle,8,20,e2e4,g4h5,-118.0,-85.0,33.0,0,0,4,17,3.167241811752319e-05,0.005490241442448245,-0.04136893861566039,-0.04749356901459776,160,9.64547979994677,72.73323509993497,0.0,1
opening_001_offset_04,opening_001,early,12,r1bqkbnr/1p2ppp1/n7/p1pp3p/6P1/N4B1P/PPPPPP2/R1BQK1NR w KQkq - 2 7,white,degree_preserving_topology_shuffle,16,20,e2e4,f3d5,-832.0,-85.0,747.0,0,0,19,9,0.0006492510437965393,0.04044137178503563,0.051147051379361944,0.04749356901459776,320,19.059877799940296,72.73323509993497,585.0,1
opening_001_offset_04,opening_001,early,12,r1bqkbnr/1p2ppp1/n7/p1pp3p/6P1/N4B1P/PPPPPP2/R1BQK1NR w KQkq - 2 7,white,degree_preserving_topology_shuffle,32,20,e2e4,f3d5,-832.0,-85.0,747.0,0,0,19,12,0.0006272271275520325,0.040181420951024366,-0.04964272633879248,-0.015831189671532585,640,37.115528899943456,72.73323509993497,666.0,1
opening_001_offset_04,opening_001,early,12,r1bqkbnr/1p2ppp1/n7/p1pp3p/6P1/N4B1P/PPPPPP2/R1BQK1NR w KQkq - 2 7,white,degree_preserving_topology_shuffle,64,20,e2e4,f3d5,-832.0,-85.0,747.0,0,0,19,12,0.0006275288760662079,0.04018140135380556,-0.04964272633879248,-0.015831189671532585,1280,72.6218460999662,72.73323509993497,558.0,1
