position_id,fen,move_uci,teacher_cp,teacher_target,is_best
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,e8d7,-867.0,-0.9741351301220716,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,c7c5,-882.0,-0.9759815913801452,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,h7h6,-884.0,-0.976217736711226,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,h7h5,-887.0,-0.9765676601183906,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,f8b4,-1088.0,-0.9913585329601762,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,f8c5,-1109.0,-0.9922165231938133,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,b5c4,734.0,0.9503129117179926,1
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,g1f3,610.0,0.909565053033425,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,e5d4,528.0,0.8667839288498187,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,a7a5,494.0,0.8440235297412673,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,d7d5,373.0,0.7317573500386785,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,g8e7,318.0,0.6612322061319627,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,d8c8,268.0,0.5849798828807288,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,g8h6,266.0,0.5816812695738734,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,b7e4,196.0,0.4542164326822591,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,a7a6,62.0,0.15377052226409266,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,d8e7,23.0,0.05743671390287926,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,a8b8,11.0,0.02749306980470986,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,d7d6,11.0,0.02749306980470986,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,h7h5,6.0,0.01499887510124078,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,d8b8,-10.0,-0.02499479296842069,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,a8c8,-21.0,-0.05245181874413747,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,g7g6,-23.0,-0.05743671390287926,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,h7h6,-35.0,-0.08727737447415772,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,e8f8,-41.0,-0.1021425386146839,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,b7c6,-46.0,-0.11449570919711116,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,f6e7,-58.0,-0.14399226586303726,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,b7c8,-69.0,-0.17080913825893015,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,f6g5,-86.0,-0.21174733686352115,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,b7a6,-95.0,-0.2331330090426386,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,g7g5,-104.0,-0.25429553262639115,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,f6h4,-111.0,-0.2705896986456141,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,g1h3,-122.0,-0.29588160416130044,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,g1e2,-138.0,-0.33193385350364046,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,b7d5,-150.0,-0.35835739835078595,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,e8e7,-152.0,-0.3627074675780511,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,c7c6,-350.0,-0.703905603936621,0
12,r2qk1nr/pbpp1ppp/5b2/1p2p3/1PNPP3/2P3PP/PBQ2P2/R3KBnR b KQkq - 3 13,c7c5,-407.0,-0.7688463106489329,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,b7a8,-279.0,-0.6027785302291144,1
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,d2d3,-371.0,-0.7294261843234738,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,e2e4,-425.0,-0.7866188121086977,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,d2d4,-467.0,-0.8234690786261251,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,f2f3,-475.0,-0.8298019099859595,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,b1b2,-499.0,-0.8475811144033204,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,d1e1,-520.0,-0.8617231593133063,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,c4b5,-533.0,-0.8698590209439497,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,a3c2,-536.0,-0.8716722471896521,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,b1a1,-549.0,-0.8792606934162193,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,b7g2,-561.0,-0.8858908348021591,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,g1g2,-565.0,-0.8880238418763566,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,b7d5,-582.0,-0.8966771290678304,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,a3b5,-590.0,-0.9005269768828865,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,c1b2,-600.0,-0.9051482536448664,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,d1c2,-641.0,-0.9220440062085269,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,c4c5,-648.0,-0.9246242189827881,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,b3b4,-650.0,-0.925346225311741,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,f1e1,-99998.0,-1.0,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,b7a6,-99999.0,-1.0,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,b7c6,-99999.0,-1.0,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,b7c8,-99999.0,-1.0,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,b7e4,-99999.0,-1.0,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,b7f3,-99999.0,-1.0,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,b7h1,-99999.0,-1.0,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,e2e3,-99999.0,-1.0,0
13,rn3kr1/1B3p2/p2p2p1/1p2pb1p/2P3nq/NP6/P2PPP2/1RBQ1RK1 w - - 4 19,f2f4,-99999.0,-1.0,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,g1g4,569.0,0.8901193004193375,1
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,d1g4,421.0,0.7827764066595579,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,f1e2,324.0,0.6695902596187708,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,f1c4,-128.0,-0.30950692121263845,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,f1d3,-154.0,-0.3670417874726313,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,f1g2,-172.0,-0.405321308689463,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,g1h1,-215.0,-0.4910932282528053,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,b1a3,-228.0,-0.5153592780074097,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,f1b5,-269.0,-0.5866219743251164,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,g1g2,-272.0,-0.5915193954318165,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,d2c2,-283.0,-0.6091067545471247,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,g1g3,-320.0,-0.6640367702678489,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,d2e1,-336.0,-0.6858090622290945,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,a2b4,-342.0,-0.6936725684698276,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,f1h3,-364.0,-0.7211322540766999,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,d1e2,-396.0,-0.7573623242165263,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,d1e1,-400.0,-0.7615941559557649,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,d4e5,-437.0,-0.797788791179091,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,b2a3,-485.0,-0.8374278407728539,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,b2b4,-496.0,-0.8454555957266803,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,e4f5,-502.0,-0.8496797810357468,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,d4d5,-518.0,-0.8604304342468398,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,f2f4,-521.0,-0.8623653574745808,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,b2b3,-529.0,-0.8674042972956072,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,f1a6,-545.0,-0.8769716366107312,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,a4a5,-554.0,-0.8820659730704165,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,f2f3,-666.0,-0.930887539427447,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,d1c2,-687.0,-0.9375612924997138,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,c3c4,-759.0,-0.9560229208941606,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,d1b3,-773.0,-0.9589349975863708,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,d1f3,-908.0,-0.9788786239267537,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,d2e3,-939.0,-0.9818838624745583,0
14,rnb1k1nr/pppp4/7p/4ppp1/P2PP1q1/b1P5/NP1K1P2/RNBQ1BR1 w kq - 4 14,d2d3,-1105.0,-0.9920599107688227,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,a6a5,1113.0,0.9923700583854789,1
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,a6b6,623.0,0.9150145146730381,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,d5c4,507.0,0.853118631283003,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,a6a2,442.0,0.8022878536436613,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,c6b5,413.0,0.7749090662984006,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,f8g7,398.0,0.7594862750644984,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,c5b3,378.0,0.7375110611229533,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,a6a4,366.0,0.7235234536550119,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,a6b5,175.0,0.41157005567402244,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,c5d3,60.0,0.14888503362331798,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,b7b6,6.0,0.01499887510124078,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,e7e5,-5.0,-0.012499348999020865,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,a8b8,-15.0,-0.03748243175707047,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,e7e6,-20.0,-0.04995837495787998,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,g8f6,-31.0,-0.07734521041301597,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,h6h5,-36.0,-0.0897577847471601,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,h8h7,-65.0,-0.1610846096413192,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,c8d7,-67.0,-0.165950908402399,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,g6g5,-67.0,-0.165950908402399,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,f7f5,-68.0,-0.16838104587081473,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,d5d4,-85.0,-0.20935816942801874,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,c8e6,-88.0,-0.21651806149302882,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,f7f6,-88.0,-0.21651806149302882,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,c8f5,-94.0,-0.23076751278236432,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,e8d7,-182.0,-0.42600032550456335,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,e8d8,-229.0,-0.51719292375787,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,c8g4,-404.0,-0.7657620182484389,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,c8h3,-421.0,-0.7827764066595579,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,c5a4,-803.0,-0.9645536478198754,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,a6a3,-805.0,-0.9649001551103512,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,c5e6,-822.0,-0.9677141892505896,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,c5d7,-851.0,-0.9720110679611439,0
15,r1b1kbnr/pp2pp2/q1p3pp/1Pnp4/2P5/1Q1PPP2/P5PP/R1B1KBNR b KQkq - 1 10,c5e4,-872.0,-0.9747656786413226,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,c1h6,-13.0,-0.03248856212414491,1
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,b5c3,-24.0,-0.059928103529143496,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,b5d4,-25.0,-0.062418746747512514,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,b5a3,-38.0,-0.09471523628617855,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,e2e4,-349.0,-0.7026420908321852,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,g2g4,-463.0,-0.820223473492082,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,d3d4,-467.0,-0.8234690786261251,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,c1e3,-486.0,-0.8381730655690693,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,c2c4,-491.0,-0.8418526462603199,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,a2a4,-504.0,-0.8510641096679439,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,c2c3,-517.0,-0.8597798875571636,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,a2a3,-518.0,-0.8604304342468398,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,g1h3,-541.0,-0.8746420772011104,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,c1f4,-549.0,-0.8792606934162193,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,h2h3,-561.0,-0.8858908348021591,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,a1b1,-564.0,-0.8874941328536653,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,c1g5,-569.0,-0.8901193004193375,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,h2h4,-595.0,-0.9028636912994878,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,g1f3,-629.0,-0.9174225103797897,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,b2b3,-631.0,-0.9182105685881917,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,g2g3,-632.0,-0.9186018928570671,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,c1d2,-658.0,-0.9281683082344766,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,b5d6,-671.0,-0.9325363724370656,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,b2b4,-703.0,-0.9422231290637216,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,e2e3,-706.0,-0.9430588246198055,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,b5a7,-707.0,-0.9433347735879051,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,d1d2,-733.0,-0.9500700718647335,0
16,r1bqkb1r/1p1pp1pp/n1p4n/pN3p2/8/3P4/PPP1PPPP/R1BQKBNR w KQkq - 0 6,f2f3,-734.0,-0.9503129117179926,0
