position_id,source_game_id,phase,ply,fen,side_to_move,move_uci,teacher_cp,teacher_target,is_best,legal_move_count
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,g2g4,-108.0,-0.26362483547220333,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,e2d1,-112.0,-0.27290508056313273,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,b2b4,-151.0,-0.3605343933972969,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,a1a2,-158.0,-0.3756626611656808,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,f3g4,-158.0,-0.3756626611656808,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,f3h5,-187.0,-0.43617715036669963,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,f3e4,-203.0,-0.46799503304313933,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,d3d4,-208.0,-0.477700012168498,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,a1a3,-270.0,-0.5882592563981054,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,f3d5,-855.0,-0.9725576814349621,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,f3c6,-892.0,-0.9771395937470586,0,27
opening_000_offset_12,opening_000,middle,20,r2qkbnr/1b3ppp/nppp4/p3p3/P7/3PPB2/1PP1NPPP/RNBQ1K1R w kq - 0 11,white,f1e1,-23.0,-0.05743671390287926,1,31
opening_000_offset_12,opening_000,middle,20,r2qkbnr/1b3ppp/nppp4/p3p3/P7/3PPB2/1PP1NPPP/RNBQ1K1R w kq - 0 11,white,e2g3,-33.0,-0.08231333630045613,0,31
opening_000_offset_12,opening_000,middle,20,r2qkbnr/1b3ppp/nppp4/p3p3/P7/3PPB2/1PP1NPPP/RNBQ1K1R w kq - 0 11,white,e3e4,-36.0,-0.0897577847471601,0,31
