game_id,matchup_id,opening_pair,opening_fen,game_in_pair,white_engine,white_setting,black_engine,black_setting,result,white_score,plies,elapsed_s,status,error,opening_pair_index
matchup_010_opening_016_0,matchup_010,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,0,minic,Level=10,minic,Level=11,1/2-1/2,0.5,80,0.29806230001850054,complete,,16
matchup_010_opening_016_1,matchup_010,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,1,minic,Level=11,minic,Level=10,1/2-1/2,0.5,80,0.2726776000345126,complete,,16
matchup_010_opening_017_0,matchup_010,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,0,minic,Level=10,minic,Level=11,1/2-1/2,0.5,80,0.28947179997339845,complete,,17
matchup_010_opening_017_1,matchup_010,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,1,minic,Level=11,minic,Level=10,1/2-1/2,0.5,80,0.27673899999354035,complete,,17
matchup_010_opening_018_0,matchup_010,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,0,minic,Level=10,minic,Level=11,1/2-1/2,0.5,80,0.38165830000070855,complete,,18
matchup_010_opening_018_1,matchup_010,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,1,minic,Level=11,minic,Level=10,1/2-1/2,0.5,80,0.32848620001459494,complete,,18
matchup_010_opening_019_0,matchup_010,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,0,minic,Level=10,minic,Level=11,1/2-1/2,0.5,80,0.3382495000259951,complete,,19
matchup_010_opening_019_1,matchup_010,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,1,minic,Level=11,minic,Level=10,1/2-1/2,0.5,80,0.2824932000366971,complete,,19
matchup_011_opening_000_0,matchup_011,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.3505722999689169,complete,,0
matchup_011_opening_000_1,matchup_011,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,1,minic,Level=12,minic,Level=11,1/2-1/2,0.5,80,0.3454199000261724,complete,,0
matchup_011_opening_001_0,matchup_011,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.3171693999902345,complete,,1
matchup_011_opening_001_1,matchup_011,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,1,minic,Level=12,minic,Level=11,1/2-1/2,0.5,80,0.31757569999899715,complete,,1
matchup_011_opening_002_0,matchup_011,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.30225040001096204,complete,,2
matchup_011_opening_002_1,matchup_011,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,1,minic,Level=12,minic,Level=11,1/2-1/2,0.5,80,0.3137647000257857,complete,,2
matchup_011_opening_003_0,matchup_011,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.37180739996256307,complete,,3
matchup_011_opening_003_1,matchup_011,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,1,minic,Level=12,minic,Level=11,1/2-1/2,0.5,80,0.43364479998126626,complete,,3
matchup_011_opening_004_0,matchup_011,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,0,minic,Level=11,minic,Level=12,0-1,0.0,80,0.37744920002296567,complete,,4
matchup_011_opening_004_1,matchup_011,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,1,minic,Level=12,minic,Level=11,1-0,1.0,49,0.3053391000139527,complete,,4
matchup_011_opening_005_0,matchup_011,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.5028205999988131,complete,,5
matchup_011_opening_005_1,matchup_011,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,1,minic,Level=12,minic,Level=11,0-1,0.0,72,0.45909139997093007,complete,,5
matchup_011_opening_006_0,matchup_011,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.39951610000571236,complete,,6
matchup_011_opening_006_1,matchup_011,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,1,minic,Level=12,minic,Level=11,1/2-1/2,0.5,80,0.3782898999634199,complete,,6
matchup_011_opening_007_0,matchup_011,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.3871841999934986,complete,,7
matchup_011_opening_007_1,matchup_011,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,1,minic,Level=12,minic,Level=11,1/2-1/2,0.5,80,0.38115959998685867,complete,,7
matchup_011_opening_008_0,matchup_011,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.3829787000431679,complete,,8
matchup_011_opening_008_1,matchup_011,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,1,minic,Level=12,minic,Level=11,1/2-1/2,0.5,80,0.3827428999939002,complete,,8
matchup_011_opening_009_0,matchup_011,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.3981820999761112,complete,,9
matchup_011_opening_009_1,matchup_011,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,1,minic,Level=12,minic,Level=11,1/2-1/2,0.5,80,0.36332750000292435,complete,,9
matchup_011_opening_010_0,matchup_011,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.35053769999649376,complete,,10
matchup_011_opening_010_1,matchup_011,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,1,minic,Level=12,minic,Level=11,1-0,1.0,43,0.13830630003940314,complete,,10
matchup_011_opening_011_0,matchup_011,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.37013029999798164,complete,,11
matchup_011_opening_011_1,matchup_011,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,1,minic,Level=12,minic,Level=11,1/2-1/2,0.5,80,0.41125509998528287,complete,,11
matchup_011_opening_012_0,matchup_011,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.36612280004192144,complete,,12
matchup_011_opening_012_1,matchup_011,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,1,minic,Level=12,minic,Level=11,1/2-1/2,0.5,80,0.3748444000375457,complete,,12
matchup_011_opening_013_0,matchup_011,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.33396839996566996,complete,,13
matchup_011_opening_013_1,matchup_011,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,1,minic,Level=12,minic,Level=11,1/2-1/2,0.5,80,0.4218857999658212,complete,,13
matchup_011_opening_014_0,matchup_011,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.38090379995992407,complete,,14
matchup_011_opening_014_1,matchup_011,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,1,minic,Level=12,minic,Level=11,1/2-1/2,0.5,80,0.4184316999744624,complete,,14
matchup_011_opening_015_0,matchup_011,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.3866919999709353,complete,,15
matchup_011_opening_015_1,matchup_011,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,1,minic,Level=12,minic,Level=11,1/2-1/2,0.5,80,0.31693229998927563,complete,,15
matchup_011_opening_016_0,matchup_011,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.3469524999964051,complete,,16
matchup_011_opening_016_1,matchup_011,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,1,minic,Level=12,minic,Level=11,1/2-1/2,0.5,80,0.35352349997265264,complete,,16
matchup_011_opening_017_0,matchup_011,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.3685369999730028,complete,,17
matchup_011_opening_017_1,matchup_011,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,1,minic,Level=12,minic,Level=11,1/2-1/2,0.5,80,0.41385229997104034,complete,,17
matchup_011_opening_018_0,matchup_011,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.3846907000406645,complete,,18
matchup_011_opening_018_1,matchup_011,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,1,minic,Level=12,minic,Level=11,1/2-1/2,0.5,80,0.36377719999291,complete,,18
matchup_011_opening_019_0,matchup_011,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,0,minic,Level=11,minic,Level=12,1/2-1/2,0.5,80,0.39817040000343695,complete,,19
matchup_011_opening_019_1,matchup_011,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,1,minic,Level=12,minic,Level=11,1/2-1/2,0.5,80,0.3875070999492891,complete,,19
matchup_012_opening_000_0,matchup_012,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.3901468000258319,complete,,0
matchup_012_opening_000_1,matchup_012,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.3485729999956675,complete,,0
matchup_012_opening_001_0,matchup_012,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.31119290000060573,complete,,1
matchup_012_opening_001_1,matchup_012,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.33104900002945215,complete,,1
matchup_012_opening_002_0,matchup_012,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.34580260002985597,complete,,2
matchup_012_opening_002_1,matchup_012,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.3301213000086136,complete,,2
matchup_012_opening_003_0,matchup_012,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.38067429995862767,complete,,3
matchup_012_opening_003_1,matchup_012,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.3490610999870114,complete,,3
matchup_012_opening_004_0,matchup_012,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.31889230001252145,complete,,4
matchup_012_opening_004_1,matchup_012,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.3252216000109911,complete,,4
matchup_012_opening_005_0,matchup_012,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.3410234999610111,complete,,5
matchup_012_opening_005_1,matchup_012,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.3436253000400029,complete,,5
matchup_012_opening_006_0,matchup_012,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.350038799981121,complete,,6
matchup_012_opening_006_1,matchup_012,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.3376806000014767,complete,,6
matchup_012_opening_007_0,matchup_012,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.32604419998824596,complete,,7
matchup_012_opening_007_1,matchup_012,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.316940099990461,complete,,7
matchup_012_opening_008_0,matchup_012,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.34053580003092065,complete,,8
matchup_012_opening_008_1,matchup_012,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.3287140000029467,complete,,8
matchup_012_opening_009_0,matchup_012,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.3427869000006467,complete,,9
matchup_012_opening_009_1,matchup_012,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.3641383999492973,complete,,9
matchup_012_opening_010_0,matchup_012,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.3125167999533005,complete,,10
matchup_012_opening_010_1,matchup_012,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.32608299999265,complete,,10
matchup_012_opening_011_0,matchup_012,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.34781479998491704,complete,,11
matchup_012_opening_011_1,matchup_012,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.3557194000459276,complete,,11
matchup_012_opening_012_0,matchup_012,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.33652109996182844,complete,,12
matchup_012_opening_012_1,matchup_012,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.3967663999646902,complete,,12
matchup_012_opening_013_0,matchup_012,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.30607819999568164,complete,,13
matchup_012_opening_013_1,matchup_012,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.3253176999860443,complete,,13
matchup_012_opening_014_0,matchup_012,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.344077100045979,complete,,14
matchup_012_opening_014_1,matchup_012,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.34660049999365583,complete,,14
matchup_012_opening_015_0,matchup_012,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.35594189999392256,complete,,15
matchup_012_opening_015_1,matchup_012,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.40092720004031435,complete,,15
matchup_012_opening_016_0,matchup_012,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.3364284000126645,complete,,16
matchup_012_opening_016_1,matchup_012,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.4008970999857411,complete,,16
matchup_012_opening_017_0,matchup_012,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.4874648999539204,complete,,17
matchup_012_opening_017_1,matchup_012,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.5233405000180937,complete,,17
matchup_012_opening_018_0,matchup_012,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.39966290001757443,complete,,18
matchup_012_opening_018_1,matchup_012,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.4664166000438854,complete,,18
matchup_012_opening_019_0,matchup_012,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,0,minic,Level=12,minic,Level=13,1/2-1/2,0.5,80,0.46098629996413365,complete,,19
matchup_012_opening_019_1,matchup_012,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,1,minic,Level=13,minic,Level=12,1/2-1/2,0.5,80,0.40268890000879765,complete,,19
matchup_013_opening_000_0,matchup_013,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,0,minic,Level=13,minic,Level=14,1/2-1/2,0.5,80,0.4587271000491455,complete,,0
matchup_013_opening_000_1,matchup_013,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,1,minic,Level=14,minic,Level=13,1/2-1/2,0.5,80,0.3829355000052601,complete,,0
matchup_013_opening_001_0,matchup_013,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,0,minic,Level=13,minic,Level=14,1/2-1/2,0.5,80,0.34763510001357645,complete,,1
matchup_013_opening_001_1,matchup_013,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,1,minic,Level=14,minic,Level=13,1/2-1/2,0.5,80,0.37033800000790507,complete,,1
matchup_013_opening_002_0,matchup_013,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,0,minic,Level=13,minic,Level=14,1/2-1/2,0.5,80,0.36116740002762526,complete,,2
matchup_013_opening_002_1,matchup_013,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,1,minic,Level=14,minic,Level=13,1/2-1/2,0.5,80,0.3672447000280954,complete,,2
matchup_013_opening_003_0,matchup_013,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,0,minic,Level=13,minic,Level=14,1/2-1/2,0.5,80,0.37262570002349094,complete,,3
matchup_013_opening_003_1,matchup_013,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,1,minic,Level=14,minic,Level=13,1/2-1/2,0.5,80,0.3345322000095621,complete,,3
matchup_013_opening_004_0,matchup_013,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,0,minic,Level=13,minic,Level=14,1/2-1/2,0.5,80,0.3752980999997817,complete,,4
matchup_013_opening_004_1,matchup_013,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,1,minic,Level=14,minic,Level=13,1/2-1/2,0.5,80,0.3526446999749169,complete,,4
matchup_013_opening_005_0,matchup_013,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,0,minic,Level=13,minic,Level=14,1/2-1/2,0.5,80,0.3679967999923974,complete,,5
matchup_013_opening_005_1,matchup_013,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,1,minic,Level=14,minic,Level=13,1/2-1/2,0.5,80,0.40020149998599663,complete,,5
matchup_013_opening_006_0,matchup_013,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,0,minic,Level=13,minic,Level=14,1/2-1/2,0.5,80,0.33850620000157505,complete,,6
matchup_013_opening_006_1,matchup_013,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,1,minic,Level=14,minic,Level=13,1/2-1/2,0.5,80,0.3630410000332631,complete,,6
matchup_013_opening_007_0,matchup_013,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,0,minic,Level=13,minic,Level=14,1/2-1/2,0.5,80,0.354367199994158,complete,,7
matchup_013_opening_007_1,matchup_013,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,1,minic,Level=14,minic,Level=13,1/2-1/2,0.5,80,0.35851029999321327,complete,,7
