population_id,anatomical_family,population_size,train_depth,test_depth,validation_pair_accuracy,validation_top1_accuracy,validation_top3_accuracy,validation_mean_teacher_regret_cp,validation_mean_selected_teacher_rank,validation_mean_spearman,validation_mean_kendall,validation_mean_score_margin,validation_near_zero_unit_fraction,validation_saturated_unit_fraction,winner_switch_frequency_across_test_depth
readout_pfr,pfr,44,1,2,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.0
readout_pfr,pfr,44,1,4,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.036933289393154746,0.04397156442728685,0.0
readout_pfr,pfr,44,1,8,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.008450637917235534,0.0
readout_pfr,pfr,44,1,16,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.007673838331528647,0.0
readout_pfr,pfr,44,1,32,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.00929217080175133,0.0
readout_pfr,pfr,44,1,64,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.0077856503931076695,0.0
readout_pfr,pfr,44,2,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.0
readout_pfr,pfr,44,2,2,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.0
readout_pfr,pfr,44,2,4,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.036933289393154746,0.04397156442728685,0.0
readout_pfr,pfr,44,2,8,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.008450637917235534,0.0
readout_pfr,pfr,44,2,16,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.007673838331528647,0.0
readout_pfr,pfr,44,2,32,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.00929217080175133,0.0
readout_pfr,pfr,44,2,64,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.0077856503931076695,0.0
readout_pfr,pfr,44,4,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.3815104166666667
readout_pfr,pfr,44,4,2,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.3815104166666667
readout_pfr,pfr,44,4,4,0.6242635243706481,0.125,0.28125,4257.96875,11.828125,0.12620207221073312,0.08510614152106255,0.5192242949269712,0.036933289393154746,0.04397156442728685,0.3815104166666667
readout_pfr,pfr,44,4,8,0.5530262453133369,0.0546875,0.1640625,4366.1953125,16.5703125,0.011044796242452866,0.003165368869597812,0.8699843304930255,0.0,0.008450637917235534,0.3815104166666667
readout_pfr,pfr,44,4,16,0.5715050883770755,0.0546875,0.1328125,4365.5234375,16.34375,0.033597697267608265,0.018541440889806526,0.816598768462427,0.0,0.007673838331528647,0.3815104166666667
readout_pfr,pfr,44,4,32,0.577664702731655,0.0703125,0.140625,4357.359375,15.8203125,0.038977563570258826,0.02264363947698353,0.767425071913749,0.0,0.00929217080175133,0.3815104166666667
readout_pfr,pfr,44,4,64,0.5779325120514194,0.078125,0.109375,4375.2890625,16.34375,0.053430563034216214,0.03382319035679106,0.5247189057990909,0.0,0.0077856503931076695,0.3815104166666667
readout_pfr,pfr,44,8,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.4466145833333333
readout_pfr,pfr,44,8,2,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.4466145833333333
readout_pfr,pfr,44,8,4,0.5682913765399036,0.0546875,0.15625,4335.890625,13.9296875,0.08509829901132518,0.055436496651622924,0.47066139429807663,0.036933289393154746,0.04397156442728685,0.4466145833333333
readout_pfr,pfr,44,8,8,0.648634172469202,0.109375,0.265625,5134.2890625,14.3203125,0.1261929723003042,0.08557417952989119,0.34593765903264284,0.0,0.008450637917235534,0.4466145833333333
readout_pfr,pfr,44,8,16,0.6585431173004821,0.1171875,0.3125,5117.1015625,13.203125,0.1324787834420436,0.09307978662863345,0.2862528911791742,0.0,0.007673838331528647,0.4466145833333333
readout_pfr,pfr,44,8,32,0.6553294054633101,0.1171875,0.3046875,5129.546875,13.859375,0.12189380453482937,0.08603278500438458,0.2628186416113749,0.0,0.00929217080175133,0.4466145833333333
readout_pfr,pfr,44,8,64,0.6060524906266738,0.0390625,0.1796875,5141.578125,15.2578125,0.06046997158097331,0.03914574622919381,0.2950843416620046,0.0,0.0077856503931076695,0.4466145833333333
readout_pfr,pfr,44,16,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.3919270833333333
readout_pfr,pfr,44,16,2,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.3919270833333333
readout_pfr,pfr,44,16,4,0.5540974825923942,0.0546875,0.140625,4310.1484375,13.765625,0.08082087201419155,0.0522087213433273,0.43472673324868083,0.036933289393154746,0.04397156442728685,0.3919270833333333
readout_pfr,pfr,44,16,8,0.647027316550616,0.1015625,0.2421875,5109.6640625,13.8359375,0.12581140039543792,0.08542058309960643,0.3289454614277929,0.0,0.008450637917235534,0.3919270833333333
readout_pfr,pfr,44,16,16,0.6628280664167113,0.09375,0.328125,5111.1328125,13.4375,0.1348723648110198,0.09219210522523674,0.29679757659323514,0.0,0.007673838331528647,0.3919270833333333
readout_pfr,pfr,44,16,32,0.6692554900910551,0.109375,0.3359375,5117.515625,13.5703125,0.1337756421846445,0.09148259436791417,0.2925320263020694,0.0,0.00929217080175133,0.3919270833333333
readout_pfr,pfr,44,16,64,0.6472951258703803,0.0859375,0.296875,5110.8671875,13.7734375,0.11037965167984432,0.07379278011575721,0.1976324977586046,0.0,0.0077856503931076695,0.3919270833333333
readout_pfr,pfr,44,32,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.3958333333333333
readout_pfr,pfr,44,32,2,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.3958333333333333
readout_pfr,pfr,44,32,4,0.5457953936797001,0.0390625,0.1328125,4336.9765625,14.5703125,0.07295524314718904,0.047454941328730744,0.4161881108302623,0.036933289393154746,0.04397156442728685,0.3958333333333333
readout_pfr,pfr,44,32,8,0.6456882699517943,0.109375,0.25,4334.796875,13.7265625,0.12971522448950656,0.08916526201139377,0.31087078317068517,0.0,0.008450637917235534,0.3958333333333333
readout_pfr,pfr,44,32,16,0.6644349223352972,0.109375,0.3125,5108.1171875,13.0625,0.13623177081749427,0.09386363803566423,0.2878581352997571,0.0,0.007673838331528647,0.3958333333333333
readout_pfr,pfr,44,32,32,0.6713979646491698,0.1171875,0.3203125,5112.8046875,13.1875,0.14340395123943922,0.09765650988474336,0.2765367382671684,0.0,0.00929217080175133,0.3958333333333333
readout_pfr,pfr,44,32,64,0.661756829137654,0.09375,0.2890625,5122.4921875,13.7578125,0.1369804820756046,0.09447884448396435,0.16003391600679606,0.0,0.0077856503931076695,0.3958333333333333
readout_pfr,pfr,44,64,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.3971354166666667
readout_pfr,pfr,44,64,2,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.3971354166666667
readout_pfr,pfr,44,64,4,0.5757900374933048,0.0390625,0.125,4356.2421875,14.9765625,0.08671398839381622,0.05663860634993098,0.4062766577117145,0.036933289393154746,0.04397156442728685,0.3971354166666667
readout_pfr,pfr,44,64,8,0.6384574183181575,0.109375,0.2421875,4335.078125,13.7578125,0.12033306702492888,0.08156905069893199,0.3047433540923521,0.0,0.008450637917235534,0.3971354166666667
readout_pfr,pfr,44,64,16,0.6596143545795393,0.1015625,0.2890625,5121.8984375,13.6484375,0.1309939581397246,0.08809838404880346,0.31323935638647527,0.0,0.007673838331528647,0.3971354166666667
readout_pfr,pfr,44,64,32,0.6700589180503481,0.1171875,0.296875,5110.34375,13.296875,0.1301807574946383,0.08824967671240887,0.3082308310549706,0.0,0.00929217080175133,0.3971354166666667
readout_pfr,pfr,44,64,64,0.6638993036957687,0.078125,0.28125,5125.5625,14.34375,0.12800784059390144,0.08741255859165073,0.16934814548585564,0.0,0.0077856503931076695,0.3971354166666667
readout_pfl,pfl,52,1,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.0
readout_pfl,pfl,52,1,2,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.0
readout_pfl,pfl,52,1,4,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.02539537107118671,0.0
readout_pfl,pfl,52,1,8,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.02436959725929172,0.0
readout_pfl,pfl,52,1,16,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.024733099629526353,0.0
readout_pfl,pfl,52,1,32,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.024289925506911524,0.0
readout_pfl,pfl,52,1,64,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.013932597697486357,0.0
readout_pfl,pfl,52,2,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.0
readout_pfl,pfl,52,2,2,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.0
readout_pfl,pfl,52,2,4,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.02539537107118671,0.0
readout_pfl,pfl,52,2,8,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.02436959725929172,0.0
readout_pfl,pfl,52,2,16,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.024733099629526353,0.0
readout_pfl,pfl,52,2,32,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.024289925506911524,0.0
readout_pfl,pfl,52,2,64,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.013932597697486357,0.0
readout_pfl,pfl,52,4,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.3932291666666667
readout_pfl,pfl,52,4,2,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.3932291666666667
readout_pfl,pfl,52,4,4,0.644617032672737,0.109375,0.25,5065.1484375,12.53125,0.14927383554234186,0.10664526327649451,0.4747468032874167,0.0,0.02539537107118671,0.3932291666666667
readout_pfl,pfl,52,4,8,0.611140867702196,0.0234375,0.0859375,5122.375,13.828125,0.10392274766669687,0.06992938407135342,0.270608879160136,0.0,0.02436959725929172,0.3932291666666667
readout_pfl,pfl,52,4,16,0.6114086770219603,0.015625,0.109375,5129.375,14.5234375,0.09272678355836726,0.06153168784778321,0.27951172506436706,0.0,0.024733099629526353,0.3932291666666667
readout_pfl,pfl,52,4,32,0.6170326727370112,0.015625,0.1171875,5133.1640625,14.7265625,0.09367213491481644,0.06238218709456192,0.28757403779309243,0.0,0.024289925506911524,0.3932291666666667
readout_pfl,pfl,52,4,64,0.5883770755222282,0.03125,0.1328125,5916.3203125,14.9609375,0.07126129243131842,0.04671049214252557,0.3062608545878902,0.0,0.013932597697486357,0.3932291666666667
readout_pfl,pfl,52,8,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.4453125
readout_pfl,pfl,52,8,2,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.4453125
readout_pfl,pfl,52,8,4,0.5294590251740761,0.046875,0.1484375,5126.0625,14.4375,0.023808132259221022,0.01470300740814796,0.7877109518740326,0.0,0.02539537107118671,0.4453125
readout_pfl,pfl,52,8,8,0.6580074986609534,0.09375,0.2890625,5071.1171875,12.328125,0.15777224143880472,0.11004323769546542,0.424575237557292,0.0,0.02436959725929172,0.4453125
readout_pfl,pfl,52,8,16,0.6673808248527049,0.0859375,0.265625,5100.421875,13.140625,0.14061206203680593,0.09764641084649162,0.463173306081444,0.0,0.024733099629526353,0.4453125
readout_pfl,pfl,52,8,32,0.6628280664167113,0.1015625,0.265625,5120.7421875,13.6015625,0.13065573859169627,0.09102013050461662,0.48011098406277597,0.0,0.024289925506911524,0.4453125
readout_pfl,pfl,52,8,64,0.6132833422603107,0.046875,0.125,5951.0390625,16.078125,0.07428724581907088,0.05378718185040249,0.44243133813142776,0.0,0.013932597697486357,0.4453125
readout_pfl,pfl,52,16,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.43359375
readout_pfl,pfl,52,16,2,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.43359375
readout_pfl,pfl,52,16,4,0.5669523299410819,0.0546875,0.1171875,3595.3671875,15.328125,0.10041306809108702,0.0704128600768553,0.8786910898052156,0.0,0.02539537107118671,0.43359375
readout_pfl,pfl,52,16,8,0.6231922870915908,0.078125,0.2265625,5103.8515625,13.84375,0.1412085953188161,0.0985840648045235,0.38684602244757116,0.0,0.02436959725929172,0.43359375
readout_pfl,pfl,52,16,16,0.6384574183181575,0.0625,0.25,5090.3671875,12.921875,0.1406325250937548,0.10063552944300022,0.45195515686646104,0.0,0.024733099629526353,0.43359375
readout_pfl,pfl,52,16,32,0.6293519014461704,0.0703125,0.21875,5099.8984375,12.8515625,0.12539673367537812,0.08988578884995582,0.4670103108510375,0.0,0.024289925506911524,0.43359375
readout_pfl,pfl,52,16,64,0.5875736475629352,0.0546875,0.125,5918.3671875,14.984375,0.0687491436266824,0.04943185194907912,0.4043264128267765,0.0,0.013932597697486357,0.43359375
readout_pfl,pfl,52,32,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.4205729166666667
readout_pfl,pfl,52,32,2,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.4205729166666667
readout_pfl,pfl,52,32,4,0.5597214783074451,0.0390625,0.1171875,3596.296875,15.3515625,0.09896773104035689,0.06804227236347908,0.8735387763008475,0.0,0.02539537107118671,0.4205729166666667
readout_pfl,pfl,52,32,8,0.6231922870915908,0.078125,0.2265625,5125.78125,14.0546875,0.14282795947969468,0.09913218085075823,0.39391062571667135,0.0,0.02436959725929172,0.4205729166666667
readout_pfl,pfl,52,32,16,0.6389930369576862,0.0546875,0.25,5099.65625,13.203125,0.13861038452947969,0.09709120687650255,0.45635003689676523,0.0,0.024733099629526353,0.4205729166666667
readout_pfl,pfl,52,32,32,0.6373861810391002,0.0625,0.234375,5105.5234375,13.1875,0.12876303673727973,0.08994302452234365,0.46319423569366336,0.0,0.024289925506911524,0.4205729166666667
readout_pfl,pfl,52,32,64,0.5998928762720943,0.0625,0.1640625,5931.046875,14.9375,0.08236364334605312,0.05713150746470699,0.3789566522464156,0.0,0.013932597697486357,0.4205729166666667
readout_pfl,pfl,52,64,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.3684895833333333
readout_pfl,pfl,52,64,2,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.3684895833333333
readout_pfl,pfl,52,64,4,0.5503481521156937,0.046875,0.0859375,5149.6953125,14.9609375,0.08302090698446597,0.057128844385851876,0.9175376719795167,0.0,0.02539537107118671,0.3684895833333333
readout_pfl,pfl,52,64,8,0.6175682913765399,0.09375,0.2265625,5113.40625,13.796875,0.12976625376682194,0.0894231714674677,0.4383918691892177,0.0,0.02436959725929172,0.3684895833333333
readout_pfl,pfl,52,64,16,0.6296197107659347,0.0703125,0.2421875,5107.2890625,13.234375,0.13757299082383434,0.09490816664936176,0.5046046467032284,0.0,0.024733099629526353,0.3684895833333333
readout_pfl,pfl,52,64,32,0.6347080878414569,0.0703125,0.265625,5118.125,13.4609375,0.1366208546234249,0.09524387336374551,0.5085669371765107,0.0,0.024289925506911524,0.3684895833333333
readout_pfl,pfl,52,64,64,0.6430101767541511,0.078125,0.2421875,5135.078125,13.7578125,0.13124038558821016,0.09314245647633679,0.4427718040533364,0.0,0.013932597697486357,0.3684895833333333
readout_mbon,mbon,97,1,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.0
readout_mbon,mbon,97,1,2,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.9690721649484536,0.0006112958939067947,0.0
readout_mbon,mbon,97,1,4,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.005592423134212816,0.0
readout_mbon,mbon,97,1,8,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.0040842040073248735,0.0
readout_mbon,mbon,97,1,16,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,2.669414383872466e-06,0.004791598819051076,0.0
readout_mbon,mbon,97,1,32,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.004898375394405975,0.0
readout_mbon,mbon,97,1,64,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.003854634370311841,0.0
readout_mbon,mbon,97,2,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.3463541666666667
readout_mbon,mbon,97,2,2,0.07445099089448312,0.0859375,0.1484375,5108.5390625,15.390625,0.12442456577904491,0.10371472316739624,0.0,0.9690721649484536,0.0006112958939067947,0.3463541666666667
readout_mbon,mbon,97,2,4,0.5286555972147831,0.0234375,0.1015625,5915.15625,15.2109375,0.004592538063280228,0.0046850866439954,0.07183574356895406,0.0,0.005592423134212816,0.3463541666666667
readout_mbon,mbon,97,2,8,0.5307980717728977,0.0234375,0.125,5177.2109375,15.46875,-0.0062172605516604695,-0.005099460500431344,0.11956994996580761,0.0,0.0040842040073248735,0.3463541666666667
readout_mbon,mbon,97,2,16,0.5265131226566685,0.0390625,0.1015625,5155.5078125,15.3515625,0.009344301811987251,0.0064897324504347735,0.11701947703841142,2.669414383872466e-06,0.004791598819051076,0.3463541666666667
readout_mbon,mbon,97,2,32,0.532672737011248,0.0390625,0.1015625,5151.5546875,15.3515625,0.023773779489944906,0.016687923801027703,0.11203656060388312,0.0,0.004898375394405975,0.3463541666666667
readout_mbon,mbon,97,2,64,0.566148901981789,0.015625,0.078125,5168.640625,16.4765625,0.07754115793317512,0.05047884100629195,0.10069595128879882,0.0,0.003854634370311841,0.3463541666666667
readout_mbon,mbon,97,4,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.4869791666666667
readout_mbon,mbon,97,4,2,0.07445099089448312,0.0859375,0.1484375,5108.5390625,15.390625,0.12442456577904491,0.10371472316739624,0.0,0.9690721649484536,0.0006112958939067947,0.4869791666666667
readout_mbon,mbon,97,4,4,0.678896625602571,0.0625,0.28125,4351.828125,13.734375,0.17644434241467152,0.12305509812494006,0.5095833784434944,0.0,0.005592423134212816,0.4869791666666667
readout_mbon,mbon,97,4,8,0.566148901981789,0.046875,0.15625,5145.765625,14.7578125,0.061373743192529695,0.040086915925809756,1.022380005568266,0.0,0.0040842040073248735,0.4869791666666667
readout_mbon,mbon,97,4,16,0.47830744509908946,0.0390625,0.09375,5175.8828125,16.0078125,-0.03363458662586802,-0.027608320602866214,0.9797497219406068,2.669414383872466e-06,0.004791598819051076,0.4869791666666667
readout_mbon,mbon,97,4,32,0.47911087305838246,0.046875,0.09375,5896.796875,14.9375,-0.03266406489377889,-0.02678730525676,0.4581448291428387,0.0,0.004898375394405975,0.4869791666666667
readout_mbon,mbon,97,4,64,0.4986609534011784,0.0078125,0.0703125,4365.0625,15.6171875,-0.020338319260650363,-0.01804670011899078,0.4787822114303708,0.0,0.003854634370311841,0.4869791666666667
readout_mbon,mbon,97,8,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.4817708333333333
readout_mbon,mbon,97,8,2,0.07445099089448312,0.0859375,0.1484375,5108.5390625,15.390625,0.12442456577904491,0.10371472316739624,0.0,0.9690721649484536,0.0006112958939067947,0.4817708333333333
readout_mbon,mbon,97,8,4,0.6416711301553294,0.046875,0.2265625,4378.9140625,15.234375,0.15656947467596946,0.10285116723464785,0.3818810321390629,0.0,0.005592423134212816,0.4817708333333333
readout_mbon,mbon,97,8,8,0.6505088377075522,0.078125,0.265625,4349.78125,14.421875,0.14118823871490171,0.09692290261371159,0.4196242396719754,0.0,0.0040842040073248735,0.4817708333333333
readout_mbon,mbon,97,8,16,0.6207820032137118,0.0546875,0.234375,4365.4921875,14.3828125,0.09445767703841858,0.06363104141895523,0.3864605980925262,2.669414383872466e-06,0.004791598819051076,0.4817708333333333
readout_mbon,mbon,97,8,32,0.6001606855918586,0.0546875,0.1953125,4355.578125,15.0390625,0.07367887868046111,0.047334512134252285,0.37057867739349604,0.0,0.004898375394405975,0.4817708333333333
readout_mbon,mbon,97,8,64,0.598018211033744,0.0625,0.140625,5156.828125,15.75,0.06813634506993958,0.04116759189156802,0.42123343801358715,0.0,0.003854634370311841,0.4817708333333333
readout_mbon,mbon,97,16,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.4778645833333333
readout_mbon,mbon,97,16,2,0.07445099089448312,0.0859375,0.1484375,5108.5390625,15.390625,0.12442456577904491,0.10371472316739624,0.0,0.9690721649484536,0.0006112958939067947,0.4778645833333333
readout_mbon,mbon,97,16,4,0.6304231387252276,0.0625,0.1796875,3597.7890625,14.1171875,0.14343971024243973,0.09351772077821119,0.30536249245051295,0.0,0.005592423134212816,0.4778645833333333
readout_mbon,mbon,97,16,8,0.6403320835565077,0.0703125,0.2734375,4344.46875,13.265625,0.14971254361043365,0.10173459165456078,0.34732751338742673,0.0,0.0040842040073248735,0.4778645833333333
readout_mbon,mbon,97,16,16,0.6309587573647563,0.0625,0.265625,5118.1328125,13.921875,0.11828495528249701,0.08031181615262087,0.33608937030658126,2.669414383872466e-06,0.004791598819051076,0.4778645833333333
readout_mbon,mbon,97,16,32,0.6164970540974826,0.0625,0.2265625,5115.4296875,13.7109375,0.0927387457712362,0.060238038669698686,0.380114714265801,0.0,0.004898375394405975,0.4778645833333333
readout_mbon,mbon,97,16,64,0.6162292447777182,0.0625,0.15625,5151.2734375,15.078125,0.10635272451181518,0.06976789794929132,0.3874383573420346,0.0,0.003854634370311841,0.4778645833333333
readout_mbon,mbon,97,32,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.4596354166666667
readout_mbon,mbon,97,32,2,0.07445099089448312,0.0859375,0.1484375,5108.5390625,15.390625,0.12442456577904491,0.10371472316739624,0.0,0.9690721649484536,0.0006112958939067947,0.4596354166666667
readout_mbon,mbon,97,32,4,0.6242635243706481,0.0546875,0.234375,4407.140625,15.6953125,0.14359114486313215,0.093892453099419,0.3895569476298988,0.0,0.005592423134212816,0.4596354166666667
readout_mbon,mbon,97,32,8,0.6464916979110873,0.09375,0.296875,4319.90625,12.1328125,0.14557851891070073,0.0992852419331863,0.4045080274809152,0.0,0.0040842040073248735,0.4596354166666667
readout_mbon,mbon,97,32,16,0.6475629351901446,0.078125,0.2734375,5094.1953125,13.3984375,0.12828499806470298,0.08686652721296417,0.29816407850012183,2.669414383872466e-06,0.004791598819051076,0.4596354166666667
readout_mbon,mbon,97,32,32,0.6264059989287627,0.0859375,0.25,5118.2734375,13.2734375,0.11065475737577757,0.07275342794103867,0.31114275730215013,0.0,0.004898375394405975,0.4596354166666667
readout_mbon,mbon,97,32,64,0.6336368505623996,0.0859375,0.21875,5141.140625,14.078125,0.12001587840602501,0.07829781699676644,0.2984818189870566,0.0,0.003854634370311841,0.4596354166666667
readout_mbon,mbon,97,64,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.5052083333333334
readout_mbon,mbon,97,64,2,0.07445099089448312,0.0859375,0.1484375,5108.5390625,15.390625,0.12442456577904491,0.10371472316739624,0.0,0.9690721649484536,0.0006112958939067947,0.5052083333333334
readout_mbon,mbon,97,64,4,0.6006963042313872,0.046875,0.234375,4336.5078125,14.1171875,0.1367515422270132,0.09516370655755996,0.6504769667517394,0.0,0.005592423134212816,0.5052083333333334
readout_mbon,mbon,97,64,8,0.5618639528655597,0.078125,0.15625,5088.328125,13.84375,0.11631521262648403,0.08009878921591077,0.4543549013324082,0.0,0.0040842040073248735,0.5052083333333334
readout_mbon,mbon,97,64,16,0.5423138725227638,0.1015625,0.203125,4321.421875,13.515625,0.060379530027646566,0.039818117926498364,0.51235820655711,2.669414383872466e-06,0.004791598819051076,0.5052083333333334
readout_mbon,mbon,97,64,32,0.5881092662024638,0.0859375,0.2109375,4318.2265625,13.6953125,0.07729853386935084,0.051301559668535154,0.3637939039617777,0.0,0.004898375394405975,0.5052083333333334
readout_mbon,mbon,97,64,64,0.6371183717193358,0.09375,0.234375,4330.4921875,13.1328125,0.10556008021698338,0.07007719572650364,0.2440265262266621,0.0,0.003854634370311841,0.5052083333333334
readout_smp,smp,256,1,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.0
readout_smp,smp,256,1,2,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.93359375,0.0034379450414293113,0.0
readout_smp,smp,256,1,4,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,2.022915587778353e-06,0.025032568940963233,0.0
readout_smp,smp,256,1,8,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.019237927239772138,0.0
readout_smp,smp,256,1,16,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0114577938891765e-06,0.01862194944329363,0.0
readout_smp,smp,256,1,32,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,0.0,0.017215011651993784,0.0
readout_smp,smp,256,1,64,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0114577938891765e-06,0.009743372928534439,0.0
readout_smp,smp,256,2,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.328125
readout_smp,smp,256,2,2,0.129084092126406,0.0625,0.125,4347.421875,15.6953125,0.04769990327875899,0.03854581878817371,0.0,0.93359375,0.0034379450414293113,0.328125
readout_smp,smp,256,2,4,0.534279592929834,0.03125,0.140625,5131.40625,16.203125,0.012633455380010362,0.011986739368662371,0.09952223883010447,2.022915587778353e-06,0.025032568940963233,0.328125
readout_smp,smp,256,2,8,0.5243706480985538,0.0390625,0.125,5166.5859375,16.390625,-0.026303523330143727,-0.016724483236484733,0.16415077389683574,0.0,0.019237927239772138,0.328125
readout_smp,smp,256,2,16,0.5259775040171398,0.0546875,0.1328125,5146.59375,15.7890625,-0.019188823427312384,-0.011403121026268613,0.21634632057975978,1.0114577938891765e-06,0.01862194944329363,0.328125
readout_smp,smp,256,2,32,0.5141938939475094,0.0234375,0.125,5181.4375,16.7734375,-0.020438857351597207,-0.013500336359562357,0.21576567715965211,0.0,0.017215011651993784,0.328125
readout_smp,smp,256,2,64,0.5605249062667381,0.03125,0.140625,5176.1328125,16.484375,0.05445717260035206,0.03413722731771432,0.19764640391804278,1.0114577938891765e-06,0.009743372928534439,0.328125
readout_smp,smp,256,4,1,0.0,0.0625,0.1171875,4347.421875,15.6953125,,,0.0,1.0,0.0,0.5807291666666666
readout_smp,smp,256,4,2,0.09775040171397964,0.046875,0.109375,3557.1796875,14.5078125,0.019358528345151234,0.015569861027959889,0.022892627166584134,0.93359375,0.0034379450414293113,0.5807291666666666
readout_smp,smp,256,4,4,0.737814675950723,0.0859375,0.3125,5053.984375,11.3125,0.2452121871538896,0.17784760138624495,0.45094301365315914,2.022915587778353e-06,0.025032568940963233,0.5807291666666666
