graph_index,body_id,role,superclass,class,subclass,type,flywire_type,hemibrain_type,manc_type,in_degree,out_degree,weighted_in_strength,weighted_out_strength,reciprocal_edge,input_reach_depth,output_reverse_distance
29632,43184,baseline_sensory,visual_projection,nan,nan,MeTu4a,MeTu4a,"MC61,MC64",nan,94,70,0.9999999403953552,1.4506406784057617,1,0,2
29977,43566,baseline_sensory,visual_projection,nan,nan,LC10c-1,LC10c,nan,nan,107,78,1.0,0.38099679350852966,1,0,2
29990,43579,baseline_sensory,visual_projection,nan,nan,LLPC3,LLPC3,LLPC3,nan,71,42,1.0,0.1900925189256668,1,0,2
30244,43875,baseline_sensory,visual_projection,nan,nan,LLPC3,LLPC3,LLPC3,nan,65,53,1.0,0.25634828209877014,1,0,1
30254,43885,baseline_sensory,visual_projection,nan,nan,MeTu3c,MeTu3c,"MC61,MC64",nan,68,29,1.0000001192092896,0.40384942293167114,1,0,3
30338,43984,baseline_sensory,visual_projection,nan,nan,LPT100,LPTe01,nan,nan,149,54,1.0,0.4080928862094879,1,0,2
30405,44058,baseline_sensory,visual_projection,nan,nan,LLPC2,LLPC2,"LLPC2a,LLPC2b,LLPC2c,LLPC2d",nan,89,46,0.9999999403953552,0.2435203194618225,1,0,2
30430,44086,baseline_sensory,visual_projection,nan,nan,MeTu1,MeTu1,"MC61,MC64",nan,78,57,1.0,0.5651671886444092,1,0,2
30453,44114,baseline_sensory,visual_centrifugal,nan,nan,LPT112,cLP01,nan,nan,14,49,1.0,0.29976025223731995,0,0,2
30671,44360,baseline_sensory,visual_projection,nan,nan,LC18,LC18,LC18,nan,123,98,1.0000001192092896,0.4095872640609741,1,0,2
30830,44542,baseline_sensory,visual_projection,nan,nan,LPC1,LPC1,LPC1,nan,111,63,1.0000001192092896,0.3122967779636383,1,0,1
30880,44600,baseline_sensory,visual_projection,nan,nan,LC10d,LC10d,nan,nan,65,41,1.0000001192092896,0.16732949018478394,1,0,2
31189,44950,baseline_sensory,visual_projection,nan,nan,MeTu1,MeTu1,"MC61,MC64",nan,97,67,1.0000001192092896,0.7683550715446472,1,0,2
31513,45329,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,72,80,1.0,0.5156671404838562,1,0,2
31734,45579,baseline_sensory,visual_projection,nan,nan,LC10a,LC10a,nan,nan,69,55,0.9999999403953552,0.4524906873703003,1,0,2
32370,46293,baseline_sensory,cb_sensory,olfactory,nan,ORN_VM6v,ORN_VM6v,ORN_VC5,nan,28,67,0.9999999403953552,0.8946654796600342,1,0,2
32495,46440,baseline_sensory,cb_sensory,mechanosensory,nan,TPMN2,TPMN2,nan,nan,12,52,1.0000001192092896,0.8926377296447754,1,0,2
32704,46679,baseline_sensory,visual_projection,nan,nan,LC9,LC9,LC9,nan,48,71,1.0,0.65484219789505,1,0,2
32929,46945,baseline_sensory,visual_projection,nan,nan,LC10c-1,LC10c,nan,nan,83,72,1.0,0.41709104180336,1,0,2
32944,46962,baseline_sensory,visual_projection,nan,nan,LC16,LC16,LC16,nan,95,79,1.0000001192092896,0.4067104756832123,1,0,2
33318,47394,baseline_sensory,visual_projection,nan,nan,LLPC3,LLPC3,LLPC3,nan,141,75,0.9999999403953552,0.4689529836177826,1,0,2
33463,47558,baseline_sensory,visual_projection,nan,nan,MeVPMe9,MeMe_e01,nan,nan,12,76,0.9999999403953552,1.547247052192688,1,0,2
33569,47685,baseline_sensory,visual_projection,nan,nan,LLPC3,LLPC3,LLPC3,nan,94,56,1.0,0.2545410096645355,1,0,2
33610,47729,baseline_sensory,visual_projection,nan,nan,LC10d,LC10d,nan,nan,53,45,0.9999998807907104,0.19225355982780457,1,0,2
33765,47912,baseline_sensory,visual_projection,nan,nan,LC24,LC24,LC24,nan,28,29,1.0,0.1978452056646347,0,0,2
33995,48176,baseline_sensory,visual_projection,nan,nan,MeTu4a,MeTu4a,"MC61,MC64",nan,93,52,0.9999999403953552,1.1259926557540894,1,0,2
34078,48276,baseline_sensory,visual_projection,nan,nan,LC21,LC21,LC21,nan,98,95,1.0,0.5377278923988342,1,0,2
34320,48546,baseline_sensory,visual_projection,nan,nan,LC20a,LC20a,nan,nan,145,93,1.0,0.8941083550453186,1,0,2
34594,48864,baseline_sensory,visual_projection,nan,nan,MeTu3b,MeTu3b,"MC61,MC64",nan,72,41,0.9999998211860657,0.4646473526954651,1,0,2
34923,49251,baseline_sensory,visual_projection,nan,nan,LLPC1,LLPC1,LLPC1,nan,91,62,1.0,0.3417554795742035,1,0,1
35039,49383,baseline_sensory,visual_projection,nan,nan,MeTu3a,MeTu3a,"MC61,MC64",nan,63,50,0.9999999403953552,1.2093744277954102,1,0,3
35094,49449,baseline_sensory,visual_projection,nan,nan,MeTu1,MeTu1,"MC61,MC64",nan,96,73,0.9999999403953552,0.8672956824302673,1,0,2
35275,49658,baseline_sensory,visual_projection,nan,nan,LC10c-1,LC10c,nan,nan,92,64,1.0000001192092896,0.428529292345047,1,0,2
35497,49918,baseline_sensory,visual_projection,nan,nan,MeTu1,MeTu1,"MC61,MC64",nan,99,54,1.0,0.5957793593406677,1,0,2
35517,49940,baseline_sensory,visual_projection,nan,nan,LLPC2,LLPC2,"LLPC2a,LLPC2b,LLPC2c,LLPC2d",nan,123,42,1.0000001192092896,0.1801837831735611,1,0,2
35607,50044,baseline_sensory,cb_sensory,mechanosensory,pharyngeal sensillum,aPhM1,aPhM1,nan,nan,9,32,1.0,0.44568589329719543,1,0,2
35879,50368,baseline_sensory,visual_projection,nan,nan,LC31a,LC31a,nan,nan,211,88,0.9999999403953552,0.23829282820224762,1,0,1
36020,50531,baseline_sensory,visual_projection,nan,nan,LC16,LC16,LC16,nan,67,62,0.9999999403953552,0.3396502733230591,1,0,2
36107,50627,baseline_sensory,visual_projection,nan,nan,LC28,LC28a,"LC28a,LC28b",nan,145,103,1.0,0.7251437902450562,1,0,2
36167,50693,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,67,62,0.9999998807907104,0.3324669301509857,1,0,2
36350,50902,baseline_sensory,visual_projection,nan,nan,MeTu1,MeTu1,"MC61,MC64",nan,108,60,0.9999999403953552,0.6063039898872375,1,0,2
36541,51128,baseline_sensory,visual_projection,nan,nan,LC9,LC9,LC9,nan,55,61,1.0000001192092896,0.5153831839561462,1,0,1
36545,51133,baseline_sensory,visual_projection,nan,nan,LC13,LC13,LC13,nan,65,46,1.0,0.24712346494197845,1,0,2
36715,51331,baseline_sensory,visual_projection,nan,nan,LoVP4,LC28b,"LC28a,LC28b",nan,28,28,1.0,0.17484749853610992,0,0,2
37008,51681,baseline_sensory,visual_projection,nan,nan,LLPC2,LLPC2,"LLPC2a,LLPC2b,LLPC2c,LLPC2d",nan,85,43,1.0,0.1534813493490219,1,0,2
37213,51922,baseline_sensory,visual_projection,nan,nan,MeTu3c,MeTu3c,"MC61,MC64",nan,105,37,1.0,0.503273606300354,1,0,2
37820,52632,baseline_sensory,visual_projection,nan,nan,LC17,LC17,LC17,nan,152,64,1.0000001192092896,0.18941909074783325,1,0,2
37835,52648,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,66,54,0.9999999403953552,0.22339564561843872,1,0,2
37871,52689,baseline_sensory,visual_projection,nan,nan,LC11,LC11,LC11,nan,169,103,1.0,0.6400972604751587,1,0,2
37950,52786,baseline_sensory,visual_projection,nan,nan,LC21,LC21,LC21,nan,81,98,1.0,0.4328066110610962,1,0,2
38124,52990,baseline_sensory,visual_projection,nan,nan,LPC1,LPC1,LPC1,nan,57,37,1.0,0.24467363953590393,1,0,1
38199,53078,baseline_sensory,visual_projection,nan,nan,LC40,LC40,LC40a,nan,100,76,1.0,0.5675491690635681,1,0,1
38684,53643,baseline_sensory,visual_projection,nan,nan,LC18,LC18,LC18,nan,54,60,1.0,0.27816447615623474,1,0,2
38987,53986,baseline_sensory,visual_projection,nan,nan,MeTu1,MeTu1,"MC61,MC64",nan,98,58,1.0000001192092896,0.6838629841804504,1,0,2
39598,54692,baseline_sensory,visual_projection,nan,nan,LC44,LC44,LC44,nan,40,78,1.0,0.5917739272117615,1,0,2
39654,54758,baseline_sensory,visual_projection,nan,nan,LC13,LC13,LC13,nan,52,44,0.9999999403953552,0.2792055010795593,1,0,2
39671,54778,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,68,62,1.0,0.3174811601638794,1,0,2
39700,54812,baseline_sensory,visual_projection,nan,nan,LPC1,LPC1,LPC1,nan,89,56,0.9999999403953552,0.28615662455558777,1,0,2
39757,54876,baseline_sensory,visual_projection,nan,nan,LC20b,LC20b,nan,nan,93,80,0.9999999403953552,1.0828275680541992,1,0,2
39869,55006,baseline_sensory,visual_projection,nan,nan,LPC1,LPC1,LPC1,nan,84,65,0.9999998807907104,0.28127574920654297,1,0,2
40068,55238,baseline_sensory,visual_projection,nan,nan,LPC1,LPC1,LPC1,nan,81,47,1.0,0.2681465446949005,1,0,2
40238,55447,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,76,67,1.0000001192092896,0.37707585096359253,1,0,2
40275,55489,baseline_sensory,visual_projection,nan,nan,MeTu4a,MeTu4a,"MC61,MC64",nan,90,65,1.0000001192092896,0.8796310424804688,1,0,2
40325,55545,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,48,61,1.0,0.43898195028305054,1,0,2
40403,55634,baseline_sensory,visual_projection,nan,nan,LC31a,LC31a,nan,nan,205,69,1.0000001192092896,0.18181411921977997,1,0,1
40658,55940,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,65,55,1.0,0.2032517045736313,1,0,2
40829,56139,baseline_sensory,visual_projection,nan,nan,MeTu3c,MeTu3c,"MC61,MC64",nan,48,39,1.0000001192092896,0.596327006816864,1,0,2
40898,56220,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,59,58,1.0000001192092896,0.24387314915657043,1,0,2
41366,56795,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,50,57,1.0,0.27077704668045044,1,0,2
41951,57492,baseline_sensory,visual_projection,nan,nan,MeTu3c,MeTu3c,"MC61,MC64",nan,77,35,1.0,0.376572847366333,1,0,2
42097,57655,baseline_sensory,sensory_ascending,mechanosensory_proprioceptive,campaniform sensilla,"SApp09,SApp22",nan,nan,"SApp09,SApp22",9,36,1.0,0.27989453077316284,0,0,2
42188,57757,baseline_sensory,visual_projection,nan,nan,MeVP11,MTe50,nan,nan,32,38,1.0000001192092896,0.33061477541923523,1,0,2
42256,57836,baseline_sensory,visual_projection,nan,nan,MeTu1,MeTu1,"MC61,MC64",nan,66,46,1.0,0.6453590989112854,1,0,2
42333,57925,baseline_sensory,visual_projection,nan,nan,MeVP6,MTe01a,MC66,nan,72,37,1.0,0.38269978761672974,1,0,2
42745,58400,baseline_sensory,visual_projection,nan,nan,MeTu2a,MeTu2a,"MC61,MC64",nan,23,20,1.0000001192092896,0.36218923330307007,1,0,2
42856,58528,baseline_sensory,visual_projection,nan,nan,MeTu3c,MeTu3c,"MC61,MC64",nan,70,33,0.9999999403953552,0.3736988604068756,1,0,3
42982,58682,baseline_sensory,visual_projection,nan,nan,MeTu2b,MeTu2b,"MC61,MC64",nan,60,23,0.9999999403953552,0.7192039489746094,1,0,3
43307,59059,baseline_sensory,visual_projection,nan,nan,LLPC2,LLPC2,"LLPC2a,LLPC2b,LLPC2c,LLPC2d",nan,113,39,1.0,0.12683013081550598,1,0,1
43624,59438,baseline_sensory,visual_projection,nan,nan,LC10c-2,LC10c,nan,nan,66,56,1.0,0.37668439745903015,1,0,2
43653,59472,baseline_sensory,visual_projection,nan,nan,MeVP6,MTe01a,MC66,nan,75,34,1.0000001192092896,0.40841206908226013,1,0,2
44197,60142,baseline_sensory,visual_projection,nan,nan,MeTu4c,MeTu4c,"MC61,MC64",nan,45,52,0.9999998807907104,0.4515579640865326,1,0,2
44256,60211,baseline_sensory,visual_projection,nan,nan,LC31a,LC31a,nan,nan,149,59,0.9999999403953552,0.1699948012828827,1,0,1
44479,60483,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,56,54,1.0,0.3393089473247528,1,0,2
44531,60548,baseline_sensory,visual_projection,nan,nan,MeTu2a,MeTu2a,"MC61,MC64",nan,26,20,0.9999999403953552,0.515127956867218,1,0,3
44612,60649,baseline_sensory,visual_projection,nan,nan,LoVP44,LTe57,PLP147,nan,132,95,0.9999999403953552,1.2202284336090088,1,0,2
44816,60891,baseline_sensory,visual_projection,nan,nan,LLPC1,LLPC1,LLPC1,nan,111,49,1.0,0.2136034369468689,1,0,1
45012,61130,baseline_sensory,visual_projection,nan,nan,LC25,LC25,LC25,nan,73,46,1.0000001192092896,0.19487275183200836,0,0,2
45036,61155,baseline_sensory,visual_projection,nan,nan,MeTu3c,MeTu3c,"MC61,MC64",nan,64,38,0.9999999403953552,0.5252746939659119,1,0,2
45147,61286,baseline_sensory,visual_projection,nan,nan,MeTu3c,MeTu3c,"MC61,MC64",nan,49,31,1.0,0.6615738868713379,1,0,2
45424,61627,baseline_sensory,visual_projection,nan,nan,LC10c-2,LC10c,nan,nan,42,41,1.0,0.22186632454395294,1,0,2
45697,61952,baseline_sensory,visual_projection,nan,nan,LC10c-2,LC10c,nan,nan,69,41,1.0,0.23516029119491577,1,0,2
45781,62053,baseline_sensory,visual_projection,nan,nan,LoVP21,"LTe49a,LTe49b,LTe49d,LTe49e,LTe49f",IB088,nan,84,59,1.0,0.41209113597869873,1,0,2
45955,62264,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,5,5,1.0,1.6810643672943115,1,0,4
46114,62455,baseline_sensory,visual_projection,nan,nan,LC15,LC15,LC15,nan,91,81,1.0,0.43797940015792847,1,0,2
46117,62458,baseline_sensory,visual_projection,nan,nan,MeVP2,MTe02,nan,nan,60,36,1.0,0.514073371887207,1,0,3
46205,62565,baseline_sensory,visual_projection,nan,nan,MeTu2a,MeTu2a,"MC61,MC64",nan,33,18,1.0,0.45471450686454773,1,0,3
46258,62627,baseline_sensory,visual_projection,nan,nan,MeTu2b,MeTu2b,"MC61,MC64",nan,49,17,0.9999999403953552,0.4309399724006653,1,0,3
46513,62934,baseline_sensory,visual_projection,nan,nan,LoVP5,LC28b,"LC28a,LC28b",nan,59,43,0.9999999403953552,0.2365836650133133,1,0,2
46697,63155,baseline_sensory,visual_projection,nan,nan,MeVP12,MTe04,nan,nan,31,47,0.9999999403953552,0.45599862933158875,1,0,2
46727,63193,baseline_sensory,visual_projection,nan,nan,MeVP10,MTe03,nan,nan,67,49,0.9999999403953552,0.4386870861053467,1,0,2
47005,63535,baseline_sensory,visual_projection,nan,nan,LC29,LC29,LC29,nan,60,37,1.0,0.2519489824771881,1,0,1
47173,63727,baseline_sensory,visual_projection,nan,nan,LC9,LC9,LC9,nan,57,73,1.0,0.46740925312042236,1,0,2
47648,64308,baseline_sensory,visual_projection,nan,nan,MeTu4c,MeTu4c,"MC61,MC64",nan,36,49,1.0,0.46716123819351196,1,0,2
48021,64750,baseline_sensory,visual_projection,nan,nan,MeVP2,MTe02,nan,nan,51,35,1.0,0.48580583930015564,1,0,2
48455,65278,baseline_sensory,visual_projection,nan,nan,LC10c-1,LC10c,nan,nan,60,51,1.0,0.34290680289268494,1,0,2
48556,65389,baseline_sensory,visual_projection,nan,nan,LC18,LC18,LC18,nan,49,62,0.9999999403953552,0.20111894607543945,1,0,2
48798,65682,baseline_sensory,visual_projection,nan,nan,MeTu3c,MeTu3c,"MC61,MC64",nan,66,33,1.0,0.43600159883499146,1,0,2
49304,66298,baseline_sensory,visual_projection,nan,nan,LLPC3,LLPC3,LLPC3,nan,53,36,1.0,0.13978151977062225,1,0,1
49363,66370,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,47,57,0.9999997615814209,0.2585279941558838,1,0,2
49844,66953,baseline_sensory,visual_projection,nan,nan,MeTu2b,MeTu2b,"MC61,MC64",nan,46,12,1.0000001192092896,0.39399608969688416,1,0,3
50812,68158,baseline_sensory,visual_projection,nan,nan,LPC1,LPC1,LPC1,nan,60,40,0.9999999403953552,0.15262897312641144,1,0,1
51361,68827,baseline_sensory,visual_projection,nan,nan,LoVP32,LTe01,nan,nan,126,64,1.0000001192092896,0.4995826482772827,1,0,2
51624,69159,baseline_sensory,visual_projection,nan,nan,MeTu4f,MeTu4c,nan,nan,29,44,1.0,0.4589623808860779,1,0,2
51754,69324,baseline_sensory,visual_projection,nan,nan,LC10e,LC10e,nan,nan,83,42,0.9999998807907104,0.16674207150936127,1,0,2
52374,70080,baseline_sensory,visual_projection,nan,nan,LPC1,LPC1,LPC1,nan,83,47,1.0,0.26964130997657776,1,0,1
52657,70425,baseline_sensory,visual_projection,nan,nan,LC26,LC26,LC26,nan,54,58,1.0000001192092896,0.586919367313385,1,0,2
52723,70511,baseline_sensory,visual_projection,nan,nan,MeTu4f,MeTu4c,nan,nan,22,45,1.0,0.5309768319129944,1,0,2
53373,71311,baseline_sensory,visual_projection,nan,nan,LC16,LC16,LC16,nan,55,60,0.9999998807907104,0.4041629135608673,1,0,2
53831,71872,baseline_sensory,visual_projection,nan,nan,MeTu3c,MeTu3c,"MC61,MC64",nan,85,31,0.9999999403953552,0.5113441348075867,1,0,2
53922,71984,baseline_sensory,cb_sensory,mechanosensory,pharyngeal sensillum,aPhM1,aPhM1,nan,nan,15,31,1.0,0.8253477811813354,1,0,1
54018,72107,baseline_sensory,visual_projection,nan,nan,MeVP2,MTe02,nan,nan,67,34,1.0,0.4276755154132843,1,0,2
54138,72257,baseline_sensory,visual_projection,nan,nan,LoVP19,LC46,LC46a,nan,34,23,1.0,0.0672592744231224,1,0,2
54723,72995,baseline_sensory,visual_projection,nan,nan,LC10c-1,LC10c,nan,nan,44,40,1.0,0.25381332635879517,1,0,2
55098,73462,baseline_sensory,visual_projection,nan,nan,LC10c-1,LC10c,nan,nan,61,45,0.9999999403953552,0.3053165078163147,1,0,2
55350,73799,baseline_sensory,visual_projection,nan,nan,LPT100,LPTe01,nan,nan,53,32,1.0000001192092896,0.09410423040390015,1,0,2
55634,74144,baseline_sensory,visual_projection,nan,nan,LC18,LC18,LC18,nan,92,76,1.0,0.3003745377063751,1,0,2
56009,74599,baseline_sensory,visual_projection,nan,nan,LC18,LC18,LC18,nan,61,62,1.0,0.20002862811088562,1,0,2
56072,74689,baseline_sensory,visual_projection,nan,nan,MeTu4b,MeTu4b,"MC61,MC64",nan,22,15,0.9999999403953552,0.2998011112213135,0,0,2
56317,74989,baseline_sensory,visual_projection,nan,nan,LC18,LC18,LC18,nan,87,68,0.9999998211860657,0.2775268256664276,1,0,2
56990,75803,baseline_sensory,visual_projection,nan,nan,MeTu1,MeTu1,"MC61,MC64",nan,79,48,0.9999999403953552,0.5564620494842529,1,0,2
57208,76065,baseline_sensory,visual_projection,nan,nan,LPC1,LPC1,LPC1,nan,80,55,1.0,0.25162649154663086,1,0,2
57515,76432,baseline_sensory,visual_projection,nan,nan,MeTu4b,MeTu4b,"MC61,MC64",nan,18,15,1.0,0.20985256135463715,1,0,3
58567,77753,baseline_sensory,visual_projection,nan,nan,MeTu4e,MeTu4a,nan,nan,41,15,1.0,0.21140620112419128,1,0,3
58898,78179,baseline_sensory,visual_projection,nan,nan,LoVP12,LCe04,LC9,nan,18,23,1.0,0.13153299689292908,0,0,2
59617,79084,baseline_sensory,visual_projection,nan,nan,LC13,LC13,LC13,nan,56,31,0.9999998807907104,0.17676763236522675,1,0,2
59911,79462,baseline_sensory,visual_projection,nan,nan,LC10e,LC10e,nan,nan,41,28,1.0,0.16276906430721283,0,0,2
60060,79652,baseline_sensory,visual_projection,nan,nan,LPC1,LPC1,LPC1,nan,64,46,1.0,0.20004284381866455,1,0,2
60470,80160,baseline_sensory,visual_projection,nan,nan,LC6,LC6,LC6,nan,65,69,1.0,0.32451674342155457,1,0,1
60791,80565,baseline_sensory,cb_sensory,mechanosensory,auditory,JO-A1,JO-A1,nan,nan,13,61,1.0,0.6350099444389343,1,0,2
60904,80722,baseline_sensory,visual_projection,nan,nan,LC15,LC15,LC15,nan,88,74,1.0,0.2824292480945587,1,0,2
61363,81261,baseline_sensory,ol_sensory,visual,nan,R8d,R8,nan,nan,2,14,0.9999999403953552,1.1619127988815308,1,0,3
61652,81624,baseline_sensory,visual_projection,nan,nan,LC18,LC18,LC18,nan,79,76,1.0,0.37978267669677734,1,0,2
61886,81929,baseline_sensory,cb_sensory,olfactory,nan,ORN_DL2v,ORN_DL2v,ORN_DL2v,nan,34,98,1.0000001192092896,1.090606451034546,1,0,2
62206,82328,baseline_sensory,cb_sensory,olfactory,nan,ORN_DP1m,ORN_DP1m,ORN_DP1m,nan,52,107,1.0,1.1086602210998535,1,0,2
62226,82353,baseline_sensory,sensory_ascending,mechanosensory_proprioceptive,campaniform sensilla,SApp20,nan,nan,SApp20,17,41,1.0000001192092896,0.3457837402820587,1,0,1
62233,82361,baseline_sensory,cb_sensory,mechanosensory,auditory,JO-B1_a,JO-B1_a,nan,nan,23,31,1.0,0.4330682158470154,1,0,2
62413,82574,baseline_sensory,visual_projection,nan,nan,LoVP2,LCe01a,"LC25,LC26,LC24",nan,49,42,1.0,0.31513574719429016,1,0,2
62419,82581,baseline_sensory,visual_projection,nan,nan,LC24,LC24,LC24,nan,50,44,1.0,0.23860327899456024,1,0,2
62697,82923,baseline_sensory,visual_projection,nan,nan,LC10c-1,LC10c,nan,nan,45,32,0.9999999403953552,0.22294208407402039,1,0,2
62955,83255,baseline_sensory,sensory_ascending,mechanosensory_proprioceptive,campaniform sensilla,SApp13,nan,nan,SApp13,8,86,1.0,1.3485958576202393,1,0,1
63267,83653,baseline_sensory,visual_projection,nan,nan,MeTu4a,MeTu4a,"MC61,MC64",nan,75,55,1.0000001192092896,0.8424662351608276,1,0,2
63457,83897,baseline_sensory,visual_projection,nan,nan,MeTu4c,MeTu4c,"MC61,MC64",nan,46,46,1.0,0.4858262240886688,1,0,2
63654,84139,baseline_sensory,visual_projection,nan,nan,LC20b,LC20b,nan,nan,111,76,1.0,1.4480130672454834,1,0,2
63705,84205,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA1v,ORN_VA1v,ORN_VA1v,nan,22,51,1.0000001192092896,0.6319908499717712,1,0,2
64151,84761,baseline_sensory,visual_projection,nan,nan,aMe5,aMe5,nan,nan,38,32,1.0,0.3250736892223358,0,0,2
64227,84862,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,54,63,1.0,0.367559015750885,1,0,2
64321,84975,baseline_sensory,visual_projection,nan,nan,LLPC3,LLPC3,LLPC3,nan,78,50,0.9999999403953552,0.2844838500022888,1,0,1
64424,85103,baseline_sensory,visual_projection,nan,nan,MeTu1,MeTu1,"MC61,MC64",nan,62,39,1.0000001192092896,0.39659571647644043,1,0,2
64585,85318,baseline_sensory,visual_projection,nan,nan,MeTu1,MeTu1,"MC61,MC64",nan,61,43,1.0,0.5301539301872253,1,0,2
64700,85474,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,75,59,1.0,0.25135675072669983,1,0,2
64959,85817,baseline_sensory,visual_projection,nan,nan,LC18,LC18,LC18,nan,71,73,0.9999999403953552,0.22813022136688232,1,0,2
65190,86123,baseline_sensory,visual_projection,nan,nan,LC10e,LC10e,nan,nan,40,36,1.0000001192092896,0.23582743108272552,1,0,2
65708,86798,baseline_sensory,visual_projection,nan,nan,MeTu4e,MeTu4a,nan,nan,26,11,1.0,0.15238043665885925,1,0,2
65742,86844,baseline_sensory,visual_projection,nan,nan,LLPC3,LLPC3,LLPC3,nan,75,43,1.0,0.25125980377197266,1,0,2
66020,87221,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,63,69,0.9999998211860657,0.30043622851371765,1,0,2
67560,89261,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,44,58,1.0,0.2662733197212219,1,0,2
67627,89347,baseline_sensory,sensory_ascending,mechanosensory_proprioceptive,campaniform sensilla,"SApp09,SApp22",nan,nan,"SApp09,SApp22",19,26,0.9999999403953552,0.2659004330635071,1,0,1
68342,90306,baseline_sensory,visual_projection,nan,nan,LPT100,LPTe01,nan,nan,46,36,1.0,0.13654476404190063,1,0,2
69643,92045,baseline_sensory,cb_sensory,mechanosensory,wind_gravity,JO-unclear,nan,nan,nan,16,32,1.0000001192092896,0.3109476864337921,1,0,1
70377,93011,baseline_sensory,visual_projection,nan,nan,LC18,LC18,LC18,nan,46,72,0.9999999403953552,0.24063287675380707,1,0,2
70777,93520,baseline_sensory,visual_projection,nan,nan,LC24,LC24,LC24,nan,38,32,1.0000001192092896,0.20617319643497467,1,0,2
71304,94219,baseline_sensory,visual_projection,nan,nan,LC13,LC13,LC13,nan,43,34,1.0,0.22768375277519226,1,0,2
71482,94454,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,54,50,0.9999998807907104,0.23222053050994873,1,0,2
71486,94460,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,4,4,1.0000001192092896,0.608781099319458,1,0,4
71957,95098,baseline_sensory,visual_projection,nan,nan,MeTu3b,MeTu3b,"MC61,MC64",nan,52,23,1.0,0.25403115153312683,1,0,3
72244,95480,baseline_sensory,visual_projection,nan,nan,LLPC1,LLPC1,LLPC1,nan,44,42,1.0,0.21010872721672058,1,0,1
72855,96296,baseline_sensory,visual_projection,nan,nan,LC39a,LC39,nan,nan,127,74,1.0,0.48815974593162537,1,0,2
73182,96763,baseline_sensory,visual_projection,nan,nan,LC30,LCe02,"LC25,LC26,LC26,LC25,LC24",nan,21,18,1.0000001192092896,0.11959748715162277,1,0,2
73699,97438,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,40,56,1.0,0.3192179501056671,1,0,2
74071,97950,baseline_sensory,cb_sensory,mechanosensory,nan,BM_Vib,BM_Vib,nan,nan,24,73,1.0000001192092896,6.297053337097168,1,0,1
74277,98254,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,4,1.0,0.3801548182964325,1,0,4
74546,98631,baseline_sensory,visual_projection,nan,nan,LC24,LC24,LC24,nan,34,30,1.0,0.1176471933722496,1,0,2
74858,99076,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,4,6,1.0,0.7602643370628357,1,0,4
74906,99141,baseline_sensory,visual_projection,nan,nan,LC24,LC24,LC24,nan,31,35,0.9999999403953552,0.1832776963710785,1,0,2
75725,100230,baseline_sensory,visual_projection,nan,nan,LLPC1,LLPC1,nan,nan,81,41,1.0,0.29789862036705017,1,0,1
76138,100772,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,4,17,1.0,0.8650853633880615,1,0,3
76430,101178,baseline_sensory,visual_projection,nan,nan,LLPC2,LLPC2,"LLPC2a,LLPC2b,LLPC2c,LLPC2d",nan,77,24,1.0000001192092896,0.1311192512512207,1,0,2
77792,103072,baseline_sensory,visual_projection,nan,nan,LC17,LC17,LC17,nan,160,101,0.9999999403953552,0.4002910852432251,1,0,2
78312,103784,baseline_sensory,visual_projection,nan,nan,LC10e,LC10e,nan,nan,27,30,1.0,0.2517396807670593,1,0,2
78996,104699,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,4,3,1.0,0.37580233812332153,1,0,4
80102,106223,baseline_sensory,visual_projection,nan,nan,LC27,LC27,LC27,nan,69,32,0.9999999403953552,0.18441404402256012,1,0,2
80332,106548,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,3,1.0,0.3167703449726105,0,0,4
80684,107061,baseline_sensory,ol_sensory,visual,nan,R7d,R7,nan,nan,3,28,1.0,0.8767676949501038,1,0,3
